"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Canada","2016A000011124","Crime severity index","Index","160","units ","0","v65783480","1.14","66.70","","","","2"
"2014","Canada","2016A000011124","Weighted clearance rate","Rate","257","units ","0","v65783481","1.15","40.47","","","","2"
"2014","Newfoundland and Labrador","2016A000210","Total number of all personnel","Number","223","units ","0","v19457802","2.1","1212","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total number of police officers","Number","223","units ","0","v19457800","2.2","895","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Male police officers","Number","223","units ","0","v53509189","2.10","715","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Female police officers","Number","223","units ","0","v53509190","2.11","180","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total number of civilian and other personnel","Number","223","units ","0","v19457801","2.3","317","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Police-civilian ratio","Ratio","270","units ","0","v19457803","2.4","2.8","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Police officers per 100,000 population","Rate","257","units ","0","v19457805","2.6","169.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Authorized police officer strength","Number","223","units ","0","v65783490","2.12","936","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783491","2.13","177.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Criminal Code incidents per police officer","Rate","257","units ","0","v19457806","2.7","33.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Crime severity index","Index","160","units ","0","v65783492","2.14","62.34","","","","2"
"2014","Newfoundland and Labrador","2016A000210","Weighted clearance rate","Rate","257","units ","0","v65783493","2.15","35.85","","","","2"
"2014","Prince Edward Island","2016A000211","Total number of all personnel","Number","223","units ","0","v19457809","3.1","320","","","","0"
"2014","Prince Edward Island","2016A000211","Total number of police officers","Number","223","units ","0","v19457807","3.2","236","","","","0"
"2014","Prince Edward Island","2016A000211","Male police officers","Number","223","units ","0","v53509191","3.10","203","","","","0"
"2014","Prince Edward Island","2016A000211","Female police officers","Number","223","units ","0","v53509192","3.11","33","","","","0"
"2014","Prince Edward Island","2016A000211","Total number of civilian and other personnel","Number","223","units ","0","v19457808","3.3","84","","","","0"
"2014","Prince Edward Island","2016A000211","Police-civilian ratio","Ratio","270","units ","0","v19457810","3.4","2.8","","","","1"
"2014","Prince Edward Island","2016A000211","Police officers per 100,000 population","Rate","257","units ","0","v19457812","3.6","161.7","","","","1"
"2014","Prince Edward Island","2016A000211","Authorized police officer strength","Number","223","units ","0","v65783502","3.12","245","","","","0"
"2014","Prince Edward Island","2016A000211","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783503","3.13","167.9","","","","1"
"2014","Prince Edward Island","2016A000211","Criminal Code incidents per police officer","Rate","257","units ","0","v19457813","3.7","29.3","","","","1"
"2014","Prince Edward Island","2016A000211","Crime severity index","Index","160","units ","0","v65783504","3.14","55.16","","","","2"
"2014","Prince Edward Island","2016A000211","Weighted clearance rate","Rate","257","units ","0","v65783505","3.15","37.48","","","","2"
"2014","Nova Scotia","2016A000212","Total number of all personnel","Number","223","units ","0","v19457816","4.1","2695","","","","0"
"2014","Nova Scotia","2016A000212","Total number of police officers","Number","223","units ","0","v19457814","4.2","1884","","","","0"
"2014","Nova Scotia","2016A000212","Male police officers","Number","223","units ","0","v53509193","4.10","1552","","","","0"
"2014","Nova Scotia","2016A000212","Female police officers","Number","223","units ","0","v53509194","4.11","332","","","","0"
"2014","Nova Scotia","2016A000212","Total number of civilian and other personnel","Number","223","units ","0","v19457815","4.3","811","","","","0"
"2014","Nova Scotia","2016A000212","Police-civilian ratio","Ratio","270","units ","0","v19457817","4.4","2.3","","","","1"
"2014","Nova Scotia","2016A000212","Police officers per 100,000 population","Rate","257","units ","0","v19457819","4.6","200.0","","","","1"
"2014","Nova Scotia","2016A000212","Authorized police officer strength","Number","223","units ","0","v65783514","4.12","1949","","","","0"
"2014","Nova Scotia","2016A000212","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783515","4.13","206.9","","","","1"
"2014","Nova Scotia","2016A000212","Criminal Code incidents per police officer","Rate","257","units ","0","v19457820","4.7","27.4","","","","1"
"2014","Nova Scotia","2016A000212","Crime severity index","Index","160","units ","0","v65783516","4.14","66.46","","","","2"
"2014","Nova Scotia","2016A000212","Weighted clearance rate","Rate","257","units ","0","v65783517","4.15","40.85","","","","2"
"2014","New Brunswick","2016A000213","Total number of all personnel","Number","223","units ","0","v19457823","5.1","1717","","","","0"
"2014","New Brunswick","2016A000213","Total number of police officers","Number","223","units ","0","v19457821","5.2","1290","","","","0"
"2014","New Brunswick","2016A000213","Male police officers","Number","223","units ","0","v53509195","5.10","1080","","","","0"
"2014","New Brunswick","2016A000213","Female police officers","Number","223","units ","0","v53509196","5.11","210","","","","0"
"2014","New Brunswick","2016A000213","Total number of civilian and other personnel","Number","223","units ","0","v19457822","5.3","427","","","","0"
"2014","New Brunswick","2016A000213","Police-civilian ratio","Ratio","270","units ","0","v19457824","5.4","3.0","","","","1"
"2014","New Brunswick","2016A000213","Police officers per 100,000 population","Rate","257","units ","0","v19457826","5.6","170.9","","","","1"
"2014","New Brunswick","2016A000213","Authorized police officer strength","Number","223","units ","0","v65783526","5.12","1364","","","","0"
"2014","New Brunswick","2016A000213","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783527","5.13","180.7","","","","1"
"2014","New Brunswick","2016A000213","Criminal Code incidents per police officer","Rate","257","units ","0","v19457827","5.7","26.3","","","","1"
"2014","New Brunswick","2016A000213","Crime severity index","Index","160","units ","0","v65783528","5.14","56.32","","","","2"
"2014","New Brunswick","2016A000213","Weighted clearance rate","Rate","257","units ","0","v65783529","5.15","40.69","","","","2"
"2014","Quebec","2016A000224","Total number of all personnel","Number","223","units ","0","v19457830","6.1","21355","","","","0"
"2014","Quebec","2016A000224","Total number of police officers","Number","223","units ","0","v19457828","6.2","16194","","","","0"
"2014","Quebec","2016A000224","Male police officers","Number","223","units ","0","v53509197","6.10","12192","","","","0"
"2014","Quebec","2016A000224","Female police officers","Number","223","units ","0","v53509198","6.11","4002","","","","0"
"2014","Quebec","2016A000224","Total number of civilian and other personnel","Number","223","units ","0","v19457829","6.3","5161","","","","0"
"2014","Quebec","2016A000224","Police-civilian ratio","Ratio","270","units ","0","v19457831","6.4","3.1","","","","1"
"2014","Quebec","2016A000224","Police officers per 100,000 population","Rate","257","units ","0","v19457833","6.6","197.2","","","","1"
"2014","Quebec","2016A000224","Authorized police officer strength","Number","223","units ","0","v65783538","6.12","16452","","","","0"
"2014","Quebec","2016A000224","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783539","6.13","200.4","","","","1"
"2014","Quebec","2016A000224","Criminal Code incidents per police officer","Rate","257","units ","0","v19457834","6.7","17.7","","","","1"
"2014","Quebec","2016A000224","Crime severity index","Index","160","units ","0","v65783540","6.14","57.21","","","","2"
"2014","Quebec","2016A000224","Weighted clearance rate","Rate","257","units ","0","v65783541","6.15","41.74","","","","2"
"2014","Ontario","2016A000235","Total number of all personnel","Number","223","units ","0","v19457837","7.1","36740","","","","0"
"2014","Ontario","2016A000235","Total number of police officers","Number","223","units ","0","v19457835","7.2","26148","","","","0"
"2014","Ontario","2016A000235","Male police officers","Number","223","units ","0","v53509199","7.10","21151","","","","0"
"2014","Ontario","2016A000235","Female police officers","Number","223","units ","0","v53509200","7.11","4997","","","","0"
"2014","Ontario","2016A000235","Total number of civilian and other personnel","Number","223","units ","0","v19457836","7.3","10592","","","","0"
"2014","Ontario","2016A000235","Police-civilian ratio","Ratio","270","units ","0","v19457838","7.4","2.5","","","","1"
"2014","Ontario","2016A000235","Police officers per 100,000 population","Rate","257","units ","0","v19457840","7.6","191.1","","","","1"
"2014","Ontario","2016A000235","Authorized police officer strength","Number","223","units ","0","v65783550","7.12","26639","","","","0"
"2014","Ontario","2016A000235","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783551","7.13","194.7","","","","1"
"2014","Ontario","2016A000235","Criminal Code incidents per police officer","Rate","257","units ","0","v19457841","7.7","18.5","","","","1"
"2014","Ontario","2016A000235","Crime severity index","Index","160","units ","0","v65783552","7.14","49.68","","","","2"
"2014","Ontario","2016A000235","Weighted clearance rate","Rate","257","units ","0","v65783553","7.15","43.12","","","","2"
"2014","Manitoba","2016A000246","Total number of all personnel","Number","223","units ","0","v19457844","8.1","3619","","","","0"
"2014","Manitoba","2016A000246","Total number of police officers","Number","223","units ","0","v19457842","8.2","2646","","","","0"
"2014","Manitoba","2016A000246","Male police officers","Number","223","units ","0","v53509201","8.10","2255","","","","0"
"2014","Manitoba","2016A000246","Female police officers","Number","223","units ","0","v53509202","8.11","391","","","","0"
